Date,Open,High,Low,Close,MA_Short,MA_Mid,MA_Long,MA_Signal,MACD,MACD_Signal,MACD_Hist,ATR,Is_Weekly_Up
2025-10-24,2367.5,2394.1,2327.2,2342.0,,,,,0.0,0.0,0.0,,False
2025-10-27,2379.3,2396.1,2351.8,2378.4,,,,,2.9,0.6,2.3,,False
2025-10-28,2378.4,2378.4,2295.7,2312.4,,,,,-0.1,0.4,-0.6,,False
2025-10-29,2322.3,2336.1,2279.0,2279.0,,,,,-5.1,-0.7,-4.5,,False
2025-10-30,2278.0,2347.9,2263.2,2329.2,2328.2,,,,-5.0,-1.5,-3.5,,False
2025-10-31,2302.6,2358.7,2298.7,2348.8,2329.6,,,,-3.3,-1.9,-1.4,,False
2025-11-04,2415.8,2509.2,2415.8,2444.3,2342.7,,,,5.7,-0.4,6.1,,False
2025-11-05,2299.6,2317.4,2214.0,2289.8,2338.2,,,,0.4,-0.2,0.6,,False
2025-11-06,2332.1,2371.5,2297.7,2369.5,2356.3,,,,2.5,0.3,2.2,,False
2025-11-07,2320.3,2320.3,2269.1,2305.5,2351.6,,,,-0.9,0.1,-1.0,,False
2025-11-10,2315.4,2391.2,2303.6,2389.2,2359.7,,,,3.1,0.7,2.4,,False
2025-11-11,2418.7,2432.5,2375.4,2389.2,2348.6,,,,6.2,1.8,4.4,,False
2025-11-12,2376.4,2401.0,2284.9,2339.0,2358.5,,,,4.5,2.3,2.2,,False
2025-11-13,2340.0,2350.8,2289.8,2318.3,2348.3,,,,1.6,2.2,-0.6,92.8,False
2025-11-14,2269.1,2296.7,2200.3,2274.1,2342.0,,,,-4.3,0.9,-5.2,96.5,False
2025-11-17,2372.5,2379.3,2258.3,2333.1,2330.7,,,,-4.2,-0.1,-4.1,101.3,False
2025-11-18,2234.7,2248.5,2148.1,2148.1,2282.5,,,,-18.8,-3.9,-14.9,108.6,False
2025-11-19,2112.7,2130.4,2020.2,2046.8,2224.1,,,,-38.1,-10.7,-27.4,113.7,False
2025-11-20,2152.0,2181.6,2132.4,2173.7,2195.1,,,,-42.7,-17.1,-25.6,117.2,False
2025-11-21,2027.1,2086.1,2027.1,2038.9,2148.1,,,,-56.5,-25.0,-31.5,123.4,False
2025-11-25,2107.8,2110.7,2070.4,2088.1,2099.1,,,,-62.8,-32.6,-30.2,117.1,False
2025-11-26,2112.7,2112.7,2053.6,2066.4,2082.8,,,,-68.7,-39.8,-28.9,104.9,False
2025-11-27,2105.8,2134.3,2101.9,2125.5,2098.5,,,,-67.9,-45.4,-22.5,103.9,False
2025-11-28,2115.6,2140.2,2103.8,2123.5,2088.5,,,,-66.6,-49.6,-17.0,99.3,False
2025-12-01,2161.9,2181.6,2108.7,2115.6,2103.8,2254.7,,,-65.5,-52.8,-12.7,98.3,False
